,Date,XOM-Price,XOM-Yield,TSLA-Price,TSLA-Yield,LLY-Price,LLY-Yield,AAPL-Price,AAPL-Yield,NVDA-Price,NVDA-Yield,JPM-Price,JPM-Yield,AMZN-Price,AMZN-Yield,V-Price,V-Yield,UNH-Price,UNH-Yield,Govt_Yield,XOM-spread,TSLA-spread,LLY-spread,AAPL-spread,NVDA-spread,JPM-spread,AMZN-spread,V-spread,UNH-spread
974,2022-11-22,96.184,4.486,94.674,6.988,96.161,4.377,98.415,4.593,95.665,4.449,98.199,4.935,98.395,4.638,95.973,4.578,98.053,4.539,3.758,0.7279999999999998,3.2300000000000004,0.6189999999999998,0.835,0.6909999999999998,1.1769999999999996,0.8799999999999999,0.8200000000000003,0.7809999999999997
975,2022-11-23,96.335,4.421,94.682,6.991,96.148,4.388,98.534,4.512,96.015,4.348,98.443,4.793,98.517,4.577,96.079,4.543,98.295,4.442,3.689,0.7320000000000002,3.3019999999999996,0.6989999999999998,0.8229999999999995,0.6589999999999998,1.104,0.8879999999999999,0.8540000000000001,0.7530000000000001
976,2022-11-25,96.375,4.403,94.856,6.916,96.221,4.359,98.568,4.489,96.071,4.332,98.252,4.909,98.554,4.558,96.137,4.523,98.436,4.385,3.691,0.7119999999999997,3.2250000000000005,0.6680000000000001,0.798,0.641,1.218,0.867,0.8319999999999999,0.694
977,2022-11-28,96.319,4.432,94.945,6.879,96.222,4.36,98.552,4.503,95.999,4.354,98.27,4.9,98.543,4.565,96.178,4.51,98.357,4.418,3.679,0.7530000000000006,3.1999999999999997,0.6810000000000005,0.8240000000000003,0.6750000000000003,1.2210000000000005,0.8860000000000006,0.831,0.7390000000000003
978,2022-11-29,96.17,4.506,94.624,7.024,95.98,4.467,98.393,4.622,95.811,4.411,98.15,4.973,98.403,4.64,95.989,4.58,97.986,4.572,3.75,0.7560000000000002,3.274,0.7169999999999996,0.8719999999999999,0.6609999999999996,1.2229999999999999,0.8899999999999997,0.8300000000000001,0.8220000000000001
979,2022-11-30,96.307,4.442,94.728,6.98,96.217,4.365,98.603,4.469,96.531,4.199,98.439,4.801,98.709,4.479,96.581,4.365,98.418,4.395,3.611,0.831,3.369,0.754,0.8580000000000001,0.5879999999999996,1.19,0.8679999999999999,0.754,0.7839999999999994
980,2022-12-01,96.334,4.435,95.702,6.553,96.318,4.326,98.576,4.495,96.731,4.142,98.475,4.783,98.569,4.557,96.769,4.3,98.599,4.322,3.51,0.9249999999999998,3.043,0.8159999999999998,0.9850000000000003,0.6320000000000006,1.2730000000000006,1.0470000000000006,0.79,0.8120000000000003
981,2022-12-02,96.416,4.398,94.7,7.002,96.249,4.358,98.611,4.471,96.817,4.117,98.448,4.801,98.581,4.551,96.744,4.31,98.598,4.323,3.492,0.9059999999999997,3.51,0.8659999999999997,0.9790000000000001,0.625,1.3090000000000002,1.0590000000000002,0.8179999999999996,0.8310000000000004
982,2022-12-05,96.086,4.559,94.882,6.923,96.021,4.46,98.447,4.595,96.194,4.302,98.206,4.949,98.311,4.697,96.329,4.463,98.295,4.449,3.583,0.976,3.34,0.8769999999999998,1.0119999999999996,0.7189999999999994,1.3659999999999997,1.1139999999999999,0.8799999999999999,0.8659999999999997
983,2022-12-06,96.066,4.572,95.089,6.832,95.987,4.477,98.459,4.588,96.151,4.315,98.183,4.965,98.41,4.645,96.375,4.447,98.333,4.434,3.531,1.041,3.3009999999999997,0.9460000000000002,1.057,0.7840000000000003,1.4339999999999997,1.1139999999999994,0.9159999999999999,0.903
984,2022-12-07,96.236,4.491,94.767,6.979,96.196,4.387,98.497,4.561,96.465,4.223,98.346,4.868,98.553,4.569,96.659,4.345,98.511,4.361,3.421,1.0699999999999998,3.5580000000000003,0.9659999999999997,1.1400000000000001,0.802,1.4470000000000005,1.1480000000000001,0.9239999999999999,0.94
985,2022-12-08,96.145,4.542,94.803,6.97,96.001,4.478,98.432,4.617,96.381,4.25,98.336,4.878,98.366,4.673,96.464,4.419,98.459,4.384,3.489,1.053,3.481,0.9889999999999999,1.1280000000000001,0.7610000000000001,1.3890000000000002,1.1840000000000002,0.9299999999999997,0.8950000000000005
986,2022-12-09,95.933,4.648,94.326,7.189,95.962,4.498,98.29,4.727,96.18,4.311,98.393,4.845,98.299,4.71,96.33,4.47,98.39,4.414,3.586,1.0619999999999998,3.603,0.9120000000000004,1.1410000000000005,0.7250000000000001,1.259,1.124,0.8839999999999999,0.8279999999999998
987,2022-12-12,95.889,4.672,94.694,7.024,95.861,4.544,98.248,4.761,96.198,4.306,98.267,4.923,98.292,4.715,96.202,4.518,98.282,4.46,3.617,1.0549999999999997,3.407,0.9269999999999996,1.1440000000000001,0.6890000000000001,1.306,1.0979999999999999,0.9009999999999998,0.843
988,2022-12-13,96.194,4.524,95.427,6.696,96.248,4.374,98.454,4.607,96.55,4.202,98.496,4.784,98.578,4.561,96.65,4.354,98.544,4.351,3.501,1.0230000000000001,3.195,0.8729999999999998,1.1060000000000003,0.7010000000000001,1.283,1.06,0.8530000000000002,0.8500000000000001
989,2022-12-14,96.221,4.513,95.413,6.704,96.225,4.386,98.346,4.691,96.564,4.199,98.335,4.885,98.536,4.585,96.678,4.345,98.544,4.351,3.479,1.0339999999999998,3.2249999999999996,0.907,1.2119999999999997,0.7199999999999998,1.4059999999999997,1.1059999999999999,0.8659999999999997,0.8719999999999999
990,2022-12-15,96.204,4.528,95.414,6.71,96.194,4.405,98.348,4.697,96.5,4.22,98.233,4.953,98.457,4.631,96.598,4.378,98.444,4.395,3.45,1.0779999999999994,3.26,0.9550000000000001,1.2469999999999999,0.7699999999999996,1.5030000000000001,1.181,0.9279999999999999,0.9449999999999994
991,2022-12-16,96.22,4.523,94.556,7.102,96.249,4.383,98.483,4.596,96.527,4.213,98.357,4.878,98.54,4.587,96.705,4.339,98.584,4.337,3.488,1.0349999999999997,3.6140000000000003,0.895,1.108,0.7250000000000001,1.3900000000000001,1.0989999999999998,0.8510000000000004,0.8489999999999998
992,2022-12-19,96.072,4.598,94.422,7.166,96.147,4.43,98.43,4.639,96.222,4.304,98.248,4.947,98.4,4.665,96.524,4.407,98.347,4.438,3.59,1.008,3.5760000000000005,0.8399999999999999,1.0490000000000004,0.7140000000000004,1.3570000000000002,1.0750000000000002,0.8170000000000002,0.8479999999999999
993,2022-12-20,96.083,4.595,94.742,7.022,96.136,4.437,98.422,4.647,95.887,4.405,98.215,4.969,98.458,4.634,96.382,4.461,98.243,4.482,3.692,0.9029999999999996,3.33,0.7450000000000001,0.9550000000000001,0.7130000000000001,1.2770000000000001,0.9420000000000002,0.7690000000000001,0.79
994,2022-12-21,96.176,4.551,94.79,7.002,96.294,4.368,98.568,4.538,95.979,4.379,98.257,4.945,98.689,4.509,96.667,4.356,98.427,4.405,3.673,0.8780000000000001,3.3289999999999997,0.6950000000000003,0.8650000000000002,0.7059999999999995,1.2720000000000002,0.8360000000000003,0.6829999999999998,0.7320000000000002
995,2022-12-22,96.161,4.568,94.44,7.173,96.18,4.426,98.526,4.579,95.841,4.424,98.286,4.933,98.667,4.525,96.646,4.368,98.366,4.434,3.686,0.8819999999999997,3.487,0.7400000000000002,0.8929999999999998,0.7380000000000004,1.2469999999999999,0.8390000000000004,0.6820000000000004,0.7480000000000002
996,2022-12-23,96.05,4.626,94.782,7.019,96.1,4.464,98.478,4.618,95.669,4.477,98.244,4.962,98.734,4.489,96.611,4.382,98.27,4.475,3.751,0.8750000000000004,3.2680000000000002,0.7130000000000005,0.8670000000000004,0.7260000000000004,1.2109999999999999,0.738,0.6309999999999998,0.7239999999999998
997,2022-12-27,95.883,4.711,94.401,7.197,95.837,4.585,98.409,4.674,95.321,4.583,98.183,5.001,98.671,4.524,96.439,4.448,98.094,4.551,3.849,0.8620000000000001,3.348,0.7359999999999998,0.8250000000000002,0.734,1.1520000000000001,0.6749999999999998,0.5990000000000002,0.702
998,2022-12-28,95.888,4.711,94.417,7.192,95.825,4.592,98.439,4.653,95.319,4.585,98.176,5.008,98.671,4.525,96.429,4.452,98.071,4.562,3.886,0.8250000000000002,3.306,0.7059999999999995,0.7669999999999995,0.6989999999999998,1.1219999999999999,0.6390000000000002,0.5659999999999998,0.6760000000000002
999,2022-12-29,95.835,4.745,94.469,7.176,95.834,4.594,98.434,4.664,95.401,4.563,98.088,5.069,98.709,4.507,96.538,4.415,98.106,4.55,3.82,0.9250000000000003,3.3560000000000003,0.7740000000000005,0.8439999999999999,0.7429999999999999,1.249,0.6869999999999998,0.5950000000000002,0.73
1000,2022-12-30,95.702,4.815,94.641,7.099,95.729,4.644,98.396,4.697,95.216,4.62,98.056,5.091,98.542,4.601,96.428,4.457,97.931,4.625,3.879,0.9360000000000004,3.22,0.7650000000000001,0.8180000000000001,0.7410000000000001,1.2120000000000002,0.722,0.5779999999999998,0.746
1001,2023-01-03,95.883,4.726,94.586,7.127,95.808,4.61,98.422,4.678,95.477,4.541,98.094,5.069,98.656,4.539,96.511,4.427,98.026,4.586,3.752,0.9740000000000002,3.375,0.8580000000000005,0.9260000000000002,0.7890000000000006,1.3170000000000002,0.7869999999999999,0.6749999999999998,0.8340000000000005
1002,2023-01-04,95.828,4.756,94.461,7.188,95.871,4.583,98.464,4.648,95.681,4.48,98.15,5.035,98.732,4.497,96.55,4.414,98.058,4.573,3.69,1.0660000000000003,3.4979999999999998,0.8930000000000002,0.9579999999999997,0.7900000000000005,1.3450000000000002,0.8069999999999999,0.7239999999999998,0.8830000000000005
1003,2023-01-05,95.683,4.838,94.935,6.975,95.668,4.682,98.374,4.727,95.344,4.586,97.949,5.17,98.441,4.663,96.287,4.516,97.785,4.693,3.722,1.116,3.2529999999999997,0.9600000000000004,1.0050000000000003,0.8640000000000003,1.448,0.9410000000000003,0.794,0.9709999999999996
1004,2023-01-06,96.113,4.622,95.492,6.72,96.159,4.46,98.61,4.541,96.14,4.344,98.301,4.946,98.815,4.454,96.754,4.342,98.278,4.482,3.56,1.0619999999999998,3.1599999999999997,0.8999999999999999,0.9810000000000003,0.7840000000000003,1.3859999999999997,0.8939999999999997,0.7819999999999996,0.9220000000000002
1005,2023-01-09,96.251,4.556,95.031,6.936,96.406,4.349,98.668,4.497,96.343,4.283,98.416,4.875,99.005,4.349,96.87,4.299,98.435,4.415,3.527,1.029,3.409,0.8220000000000001,0.9699999999999998,0.7560000000000002,1.3479999999999999,0.8220000000000001,0.7720000000000002,0.8879999999999999
1006,2023-01-10,96.238,4.564,95.288,6.819,96.421,4.344,98.656,4.509,96.239,4.316,98.359,4.913,99.0,4.353,96.804,4.325,98.369,4.444,3.615,0.9489999999999998,3.2039999999999997,0.7290000000000001,0.8940000000000001,0.7009999999999996,1.298,0.7379999999999995,0.71,0.8289999999999997
1007,2023-01-11,96.349,4.511,95.064,6.925,96.514,4.303,98.738,4.446,96.429,4.259,98.454,4.853,98.995,4.356,96.894,4.292,98.469,4.402,3.543,0.968,3.3819999999999997,0.7599999999999998,0.9029999999999996,0.7160000000000002,1.3099999999999996,0.8129999999999997,0.7489999999999997,0.859
1008,2023-01-12,96.47,4.458,95.717,6.632,96.637,4.254,98.769,4.429,96.888,4.123,98.626,4.749,99.164,4.265,97.137,4.205,98.652,4.326,3.444,1.0140000000000002,3.1879999999999997,0.8099999999999996,0.9850000000000003,0.6790000000000003,1.3049999999999997,0.8209999999999997,0.7610000000000001,0.8819999999999997
1009,2023-01-13,96.344,4.525,95.839,6.577,96.382,4.373,98.707,4.481,96.794,4.152,98.586,4.777,99.083,4.311,96.912,4.291,98.456,4.411,3.498,1.0270000000000001,3.0789999999999997,0.875,0.9829999999999997,0.6539999999999999,1.279,0.8129999999999997,0.7930000000000001,0.9129999999999994
1010,2023-01-17,96.473,4.461,95.795,6.6,96.411,4.361,98.85,4.368,96.75,4.166,98.485,4.843,99.084,4.311,97.004,4.257,98.563,4.365,3.549,0.9120000000000004,3.0509999999999997,0.8119999999999998,0.8190000000000004,0.6170000000000004,1.294,0.762,0.7079999999999997,0.8160000000000003
1011,2023-01-18,96.773,4.311,95.937,6.536,96.649,4.254,98.971,4.272,97.174,4.038,98.658,4.733,99.259,4.213,97.294,4.149,98.85,4.242,3.373,0.9379999999999997,3.1629999999999994,0.8809999999999993,0.899,0.665,1.3599999999999994,0.8399999999999999,0.7759999999999998,0.8689999999999998
1012,2023-01-19,96.704,4.353,94.966,6.997,96.612,4.276,98.923,4.316,96.784,4.158,98.577,4.79,99.23,4.231,97.176,4.196,98.74,4.291,3.399,0.9539999999999997,3.598,0.8769999999999998,0.9169999999999998,0.7590000000000003,1.391,0.8319999999999999,0.7969999999999997,0.8920000000000003
1013,2023-01-20,96.689,4.362,95.677,6.666,96.569,4.297,98.885,4.349,96.622,4.209,98.543,4.813,99.14,4.283,97.053,4.244,98.656,4.328,3.482,0.8799999999999999,3.184,0.8149999999999995,0.867,0.7269999999999994,1.3309999999999995,0.8010000000000002,0.7619999999999996,0.8460000000000001
1014,2023-01-23,96.545,4.438,95.365,6.814,96.44,4.359,98.819,4.405,96.503,4.246,98.5,4.843,99.114,4.298,96.938,4.288,98.555,4.373,3.521,0.9169999999999998,3.293,0.8380000000000001,0.8840000000000003,0.7250000000000005,1.322,0.7770000000000001,0.7670000000000003,0.8520000000000003
1015,2023-01-24,96.769,4.326,95.137,6.924,96.484,4.34,98.852,4.38,96.642,4.204,98.494,4.849,99.165,4.27,97.096,4.229,98.633,4.339,3.455,0.8709999999999996,3.4690000000000003,0.8849999999999998,0.9249999999999998,0.7489999999999997,1.3940000000000001,0.8149999999999995,0.774,0.8840000000000003
1016,2023-01-25,96.774,4.325,95.629,6.694,96.528,4.322,98.896,4.346,96.693,4.189,98.498,4.848,99.203,4.249,97.182,4.198,98.69,4.315,3.451,0.8740000000000001,3.243,0.871,0.895,0.738,1.3969999999999998,0.7979999999999996,0.7470000000000003,0.8640000000000003
1017,2023-01-26,96.734,4.352,95.217,6.896,96.471,4.354,98.853,4.387,96.632,4.21,98.451,4.884,99.208,4.248,97.046,4.252,98.693,4.315,3.506,0.8460000000000005,3.39,0.8480000000000003,0.8809999999999998,0.7040000000000002,1.3780000000000006,0.7420000000000004,0.746,0.8090000000000006
1018,2023-01-27,96.897,4.27,95.512,6.759,96.43,4.374,98.825,4.412,96.578,4.227,98.405,4.916,99.082,4.321,97.035,4.257,98.663,4.329,3.507,0.7629999999999995,3.2520000000000002,0.8669999999999995,0.9049999999999998,0.7200000000000002,1.4090000000000003,0.8139999999999996,0.7499999999999996,0.8219999999999996
1019,2023-01-30,96.789,4.326,95.357,6.832,96.36,4.407,98.846,4.395,96.375,4.289,98.427,4.901,99.134,4.291,96.942,4.293,98.465,4.416,3.542,0.7839999999999998,3.29,0.8650000000000002,0.8529999999999998,0.7469999999999999,1.359,0.7490000000000006,0.7510000000000003,0.8740000000000006
1020,2023-01-31,97.174,4.13,95.516,6.76,96.452,4.366,98.966,4.298,96.546,4.238,98.469,4.875,99.197,4.256,97.133,4.221,98.611,4.352,3.51,0.6200000000000001,3.25,0.8559999999999999,0.7880000000000003,0.7280000000000006,1.3650000000000002,0.7460000000000004,0.7110000000000003,0.8420000000000005
1021,2023-02-01,97.263,4.086,95.575,6.734,96.702,4.252,99.049,4.23,96.989,4.103,98.633,4.768,99.453,4.11,97.4,4.121,98.87,4.24,3.417,0.6690000000000005,3.317,0.835,0.8130000000000006,0.6859999999999999,1.351,0.6930000000000005,0.7040000000000006,0.8230000000000004
1022,2023-02-02,97.294,4.076,96.038,6.522,96.664,4.275,99.141,4.158,97.26,4.022,98.705,4.725,99.4,4.142,97.477,4.094,98.803,4.271,3.402,0.6739999999999995,3.12,0.8730000000000002,0.7560000000000002,0.6200000000000001,1.3229999999999995,0.7400000000000002,0.6920000000000002,0.8689999999999998
1023,2023-02-03,96.92,4.271,95.343,6.853,96.246,4.472,98.934,4.334,96.629,4.216,98.395,4.933,99.039,4.35,97.019,4.27,98.354,4.469,3.519,0.7519999999999998,3.3339999999999996,0.9530000000000003,0.8149999999999995,0.6970000000000001,1.4139999999999997,0.8309999999999995,0.7509999999999994,0.9500000000000002
1024,2023-02-06,96.491,4.496,95.45,6.805,95.983,4.598,98.828,4.424,96.061,4.392,98.122,5.119,98.785,4.498,96.459,4.486,97.96,4.645,3.644,0.8520000000000003,3.1609999999999996,0.9539999999999997,0.7800000000000002,0.7480000000000002,1.4749999999999996,0.8540000000000001,0.8419999999999996,1.0009999999999994
1025,2023-02-07,96.275,4.611,95.257,6.899,95.911,4.635,98.768,4.477,96.087,4.385,98.15,5.102,98.759,4.514,96.474,4.481,97.971,4.64,3.679,0.9319999999999999,3.22,0.956,0.7980000000000005,0.706,1.4230000000000005,0.8350000000000004,0.802,0.9609999999999999
1026,2023-02-08,96.261,4.621,95.125,6.965,96.102,4.546,98.814,4.441,96.183,4.356,98.211,5.063,98.781,4.503,96.566,4.447,98.049,4.606,3.615,1.0060000000000002,3.3499999999999996,0.931,0.8259999999999996,0.7409999999999997,1.4479999999999995,0.8879999999999999,0.8319999999999999,0.9909999999999997
1027,2023-02-09,96.344,4.585,94.863,7.099,95.922,4.638,98.689,4.553,95.89,4.45,98.061,5.171,98.567,4.631,96.416,4.509,97.857,4.695,3.664,0.9209999999999998,3.435,0.9739999999999998,0.8889999999999998,0.786,1.5070000000000001,0.9670000000000001,0.8450000000000002,1.0310000000000001
1028,2023-02-10,96.094,4.719,94.769,7.147,95.864,4.668,98.66,4.58,95.629,4.533,97.983,5.226,98.538,4.649,96.284,4.561,97.786,4.728,3.743,0.9760000000000004,3.4040000000000004,0.9250000000000003,0.8370000000000002,0.7900000000000005,1.483,0.9060000000000001,0.8180000000000001,0.9849999999999999
1029,2023-02-13,96.0,4.771,95.005,7.036,95.826,4.688,98.541,4.686,95.63,4.533,98.034,5.193,98.514,4.665,96.304,4.555,97.781,4.731,3.704,1.0669999999999997,3.3319999999999994,0.9839999999999995,0.9819999999999998,0.8290000000000002,1.4889999999999994,0.9609999999999999,0.8509999999999995,1.0269999999999997
1030,2023-02-14,95.769,4.897,95.203,6.943,95.653,4.773,98.498,4.725,95.363,4.618,97.91,5.28,98.34,4.769,96.064,4.65,97.521,4.849,3.753,1.1440000000000001,3.1899999999999995,1.0199999999999996,0.9719999999999995,0.8650000000000002,1.5270000000000001,1.016,0.8970000000000002,1.096
1031,2023-02-15,95.737,4.917,94.726,7.177,95.626,4.788,98.569,4.667,95.394,4.61,97.908,5.284,98.295,4.797,96.008,4.673,97.497,4.861,3.803,1.1139999999999999,3.3739999999999997,0.9850000000000003,0.8639999999999999,0.8070000000000004,1.4809999999999999,0.9939999999999998,0.8700000000000001,1.0579999999999998
1032,2023-02-16,95.744,4.925,94.224,7.433,95.596,4.813,98.416,4.811,95.322,4.636,97.896,5.303,98.186,4.868,95.952,4.701,97.463,4.882,3.863,1.0619999999999998,3.57,0.9499999999999997,0.948,0.7730000000000001,1.44,1.0050000000000003,0.8379999999999996,1.0189999999999997
1033,2023-02-17,95.749,4.925,94.704,7.2,95.692,4.769,98.443,4.791,95.464,4.593,97.945,5.272,98.276,4.815,96.001,4.683,97.519,4.857,3.817,1.1079999999999997,3.383,0.952,0.9740000000000002,0.7759999999999998,1.455,0.9980000000000002,0.8659999999999997,1.04
1034,2023-02-21,95.542,5.04,94.262,7.42,95.374,4.925,98.362,4.865,95.041,4.728,97.772,5.394,98.04,4.958,95.635,4.829,97.207,5.0,3.954,1.0859999999999999,3.4659999999999997,0.9709999999999996,0.911,0.7739999999999996,1.44,1.004,0.8749999999999996,1.0459999999999998
1035,2023-02-22,95.631,4.995,94.166,7.47,95.389,4.92,98.371,4.86,95.115,4.705,97.811,5.37,98.045,4.957,95.645,4.827,97.276,4.97,3.927,1.068,3.5429999999999997,0.9929999999999999,0.9330000000000003,0.778,1.443,1.0299999999999998,0.8999999999999999,1.0429999999999997
1036,2023-02-23,95.7,4.967,94.356,7.386,95.358,4.943,98.37,4.87,95.208,4.679,97.85,5.35,98.06,4.953,95.686,4.815,97.298,4.964,3.89,1.0769999999999995,3.496,1.0529999999999995,0.98,0.7890000000000001,1.4599999999999995,1.0630000000000002,0.9250000000000003,1.0740000000000003
1037,2023-02-24,95.479,5.09,93.84,7.644,95.083,5.08,98.32,4.918,94.856,4.793,97.661,5.485,97.874,5.068,95.337,4.956,97.03,5.088,3.947,1.1429999999999998,3.697,1.133,0.9710000000000001,0.8460000000000001,1.5380000000000003,1.1209999999999996,1.0090000000000003,1.141
1038,2023-02-27,95.618,5.024,93.266,7.942,95.093,5.083,98.317,4.931,95.01,4.747,97.684,5.478,97.957,5.023,95.51,4.892,97.07,5.074,3.922,1.1019999999999999,4.02,1.161,1.009,0.8249999999999997,1.5559999999999996,1.1009999999999995,0.9700000000000002,1.1519999999999997
1039,2023-02-28,95.553,5.063,94.214,7.471,95.048,5.109,98.229,5.013,94.875,4.791,97.692,5.475,97.929,5.042,95.415,4.931,96.993,5.112,3.928,1.1349999999999998,3.543,1.181,1.085,0.8630000000000004,1.5469999999999997,1.1139999999999999,1.0030000000000001,1.1840000000000002
1040,2023-03-01,95.408,5.145,94.237,7.462,95.023,5.123,98.137,5.099,94.682,4.855,97.57,5.564,97.864,5.083,95.351,4.959,96.928,5.143,3.994,1.1509999999999994,3.4679999999999995,1.129,1.105,0.8610000000000002,1.5699999999999998,1.089,0.9649999999999994,1.1489999999999996
1041,2023-03-02,95.455,5.129,94.1,7.54,94.887,5.199,98.13,5.117,94.602,4.884,97.665,5.506,97.867,5.088,95.3,4.984,96.964,5.131,4.062,1.0669999999999993,3.4779999999999998,1.1369999999999996,1.0549999999999997,0.8220000000000001,1.444,1.0259999999999998,0.9219999999999997,1.069
1042,2023-03-03,95.554,5.078,94.326,7.431,95.102,5.096,98.217,5.042,94.842,4.808,97.744,5.453,97.983,5.019,95.397,4.947,97.118,5.061,3.958,1.12,3.473,1.138,1.0839999999999996,0.8499999999999996,1.495,1.061,0.9889999999999999,1.1029999999999998
1043,2023-03-06,95.484,5.119,94.74,7.227,95.102,5.099,98.18,5.08,94.877,4.798,97.763,5.443,97.95,5.041,95.359,4.964,97.024,5.106,3.964,1.1549999999999998,3.2630000000000003,1.1350000000000002,1.116,0.8340000000000001,1.4789999999999996,1.0770000000000004,1.0000000000000004,1.142
1044,2023-03-07,95.28,5.235,94.758,7.221,94.939,5.183,98.027,5.223,94.509,4.918,97.59,5.569,97.796,5.137,95.037,5.096,96.743,5.239,3.97,1.2650000000000001,3.251,1.2129999999999996,1.2529999999999997,0.948,1.5989999999999998,1.1669999999999994,1.126,1.2689999999999997
1045,2023-03-08,95.308,5.223,94.61,7.298,94.856,5.227,97.953,5.295,94.389,4.958,97.536,5.611,97.686,5.208,94.948,5.134,96.598,5.308,3.989,1.234,3.309,1.2380000000000004,1.306,0.9690000000000003,1.6219999999999999,1.2190000000000003,1.1450000000000005,1.319
1046,2023-03-09,95.579,5.083,94.244,7.49,95.145,5.092,98.132,5.144,94.861,4.809,97.792,5.436,97.927,5.065,95.401,4.956,96.981,5.134,3.907,1.1760000000000002,3.583,1.1849999999999996,1.237,0.9020000000000001,1.529,1.1580000000000004,1.0490000000000004,1.2270000000000003
1047,2023-03-10,95.877,4.922,94.457,7.386,95.636,4.851,98.36,4.937,95.484,4.61,98.017,5.277,98.295,4.839,95.911,4.752,97.389,4.945,3.704,1.2179999999999995,3.682,1.1469999999999998,1.233,0.9060000000000001,1.573,1.1350000000000002,1.0479999999999996,1.241
1048,2023-03-13,96.968,4.327,94.485,7.375,96.449,4.453,99.014,4.341,96.59,4.258,98.133,5.196,98.99,4.412,96.789,4.402,98.388,4.483,3.545,0.782,3.83,0.9080000000000004,0.7960000000000003,0.7130000000000001,1.6509999999999998,0.867,0.8570000000000002,0.9379999999999997
1049,2023-03-14,96.251,4.722,94.763,7.239,96.26,4.547,98.639,4.687,95.94,4.466,97.952,5.328,98.087,4.971,96.521,4.51,97.888,4.715,3.685,1.0370000000000004,3.554,0.8619999999999997,1.0020000000000002,0.7810000000000001,1.6430000000000002,1.286,0.8249999999999997,1.0299999999999998
1050,2023-03-15,96.543,4.564,94.276,7.487,96.35,4.505,98.894,4.455,96.257,4.366,97.387,5.74,98.567,4.675,96.853,4.379,98.146,4.597,3.462,1.1019999999999999,4.025,1.0429999999999997,0.9929999999999999,0.9039999999999995,2.278,1.2129999999999996,0.9169999999999994,1.1350000000000002
1051,2023-03-16,96.325,4.691,94.059,7.607,95.968,4.701,98.627,4.711,96.211,4.383,97.519,5.654,98.389,4.79,96.673,4.455,98.239,4.557,3.579,1.1119999999999997,4.0280000000000005,1.1219999999999994,1.1320000000000001,0.8039999999999998,2.0749999999999997,1.2109999999999999,0.8759999999999999,0.9780000000000002
1052,2023-03-17,96.956,4.346,94.19,7.543,96.572,4.404,98.979,4.387,96.68,4.234,97.94,5.351,98.867,4.494,97.296,4.207,98.835,4.282,3.438,0.9079999999999999,4.105,0.9659999999999997,0.9489999999999994,0.7959999999999998,1.9129999999999998,1.0559999999999996,0.7689999999999997,0.8439999999999999
1053,2023-03-20,96.772,4.45,94.66,7.308,96.509,4.437,98.757,4.596,96.484,4.298,97.968,5.332,98.727,4.582,96.938,4.351,98.495,4.44,3.483,0.9670000000000001,3.8249999999999997,0.9540000000000002,1.113,0.815,1.8489999999999998,1.0989999999999998,0.8679999999999999,0.9570000000000003
1054,2023-03-21,96.91,4.376,94.582,7.351,96.316,4.535,98.715,4.637,96.2,4.389,97.896,5.388,98.706,4.597,96.624,4.478,98.331,4.516,3.608,0.7680000000000002,3.743,0.927,1.0289999999999995,0.7810000000000001,1.7799999999999998,0.9890000000000003,0.8699999999999997,0.9079999999999999
1055,2023-03-22,97.244,4.195,95.176,7.054,96.829,4.283,99.059,4.32,96.962,4.147,97.863,5.414,99.13,4.334,97.205,4.247,98.879,4.263,3.451,0.7440000000000002,3.603,0.8320000000000003,0.8690000000000002,0.6960000000000002,1.9629999999999996,0.8829999999999996,0.7959999999999998,0.8119999999999998
1056,2023-03-23,97.487,4.067,94.663,7.322,97.123,4.144,99.251,4.145,97.583,3.952,98.417,5.017,99.349,4.2,97.557,4.109,99.128,4.149,3.414,0.653,3.908,0.73,0.7309999999999994,0.5379999999999998,1.6030000000000002,0.786,0.6949999999999998,0.7349999999999999
1057,2023-03-24,97.633,3.989,94.94,7.184,97.248,4.084,99.261,4.138,97.909,3.85,98.645,4.853,99.465,4.129,97.633,4.08,99.233,4.101,3.372,0.617,3.8120000000000003,0.7119999999999997,0.766,0.4780000000000002,1.4809999999999999,0.7569999999999997,0.7080000000000002,0.7290000000000001
1058,2023-03-27,97.237,4.209,94.884,7.215,96.879,4.268,99.052,4.337,97.413,4.007,98.232,5.157,99.164,4.317,97.175,4.264,99.02,4.2,3.539,0.6699999999999995,3.6759999999999997,0.7289999999999996,0.7979999999999996,0.4679999999999995,1.6179999999999999,0.778,0.7250000000000001,0.661
1059,2023-03-28,96.911,4.392,94.888,7.216,96.731,4.344,98.83,4.549,96.945,4.156,98.018,5.317,98.939,4.459,96.831,4.404,98.654,4.372,3.572,0.8200000000000003,3.644,0.7720000000000002,0.9770000000000003,0.5839999999999996,1.745,0.8869999999999996,0.8319999999999999,0.7999999999999998
1060,2023-03-29,96.997,4.347,94.983,7.171,96.791,4.316,98.873,4.511,97.084,4.113,98.088,5.268,99.031,4.403,97.072,4.308,98.707,4.347,3.566,0.7810000000000006,3.6050000000000004,0.75,0.9450000000000003,0.5470000000000006,1.702,0.8369999999999997,0.742,0.7810000000000006
1061,2023-03-30,96.964,4.37,95.147,7.093,96.791,4.32,98.883,4.507,97.081,4.115,98.182,5.203,98.988,4.432,97.043,4.322,98.712,4.346,3.547,0.823,3.546,0.7730000000000001,0.9599999999999995,0.5680000000000001,1.6560000000000001,0.8850000000000002,0.7749999999999999,0.7989999999999999
