,Unnamed: 0,Date,XOM-Price,XOM-Yield,TSLA-Price,TSLA-Yield,LLY-Price,LLY-Yield,AAPL-Price,AAPL-Yield,NVDA-Price,NVDA-Yield,JPM-Price,JPM-Yield,AMZN-Price,AMZN-Yield,V-Price,V-Yield,UNH-Price,UNH-Yield,Govt_Yield,XOM-spread,TSLA-spread,LLY-spread,AAPL-spread,NVDA-spread,JPM-spread,AMZN-spread,V-spread,UNH-spread,V-%K,V-%D,JPM-%K,JPM-%D,LLY-%K,LLY-%D,XOM-%K,XOM-%D,NVDA-%K,NVDA-%D,AMZN-%K,AMZN-%D,AAPL-%K,AAPL-%D,UNH-%K,UNH-%D,TSLA-%K,TSLA-%D
1090,1090,2023-05-10,97.256,4.294,95.117,7.225,97.27,4.151,98.917,4.589,97.934,3.863,98.52,5.037,99.053,4.432,97.611,4.131,99.199,4.137,3.439,0.8549999999999995,3.786,0.7119999999999997,1.1500000000000004,0.4239999999999999,1.598,0.9930000000000004,0.6920000000000002,0.6979999999999995,87.85982478097682,64.84709586313856,57.77777777777743,39.444444444446,72.06068268015113,55.43249235053738,55.39419087136852,31.964584045964973,84.75551294343192,49.48793589993844,40.311804008908275,13.437268002969434,98.31649831649983,65.4208754208769,100.0,72.12867708119595,22.717469446441736,11.550443326144347
1091,1091,2023-05-11,97.273,4.291,95.603,6.975,97.318,4.131,98.975,4.535,98.013,3.839,98.551,5.02,99.058,4.432,97.692,4.101,99.162,4.156,3.386,0.9050000000000002,3.5889999999999995,0.7450000000000001,1.149,0.4529999999999998,1.6339999999999997,1.0460000000000005,0.7149999999999999,0.7699999999999996,97.78393351800479,79.65346803541323,66.3888888888902,51.48148148148264,75.35612535612503,63.67749479843851,53.41176470588027,40.210560572776046,92.32981783317375,75.1677852348994,41.42538975501288,27.245731254640393,100.0,87.54208754208855,94.25465838509434,84.4138621632228,57.65636232925936,30.769230769230802
1092,1092,2023-05-12,97.223,4.323,95.148,7.22,97.404,4.088,99.097,4.408,97.772,3.918,98.476,5.082,98.955,4.503,97.506,4.18,98.929,4.272,3.463,0.8600000000000003,3.757,0.625,0.9450000000000004,0.455,1.6189999999999998,1.04,0.7169999999999996,0.8090000000000002,72.02216066481996,85.88863965460054,45.55555555555604,56.57407407407455,87.6068376068371,78.34121521437113,41.64705882352793,50.15100480025891,69.2233940556092,82.10290827740492,18.485523385300393,33.40757238307386,100.0,99.43883277216662,58.07453416149073,84.10973084886172,24.946081955427495,35.10663791037623
1093,1093,2023-05-15,97.229,4.321,95.219,7.186,97.399,4.092,99.025,4.488,97.751,3.926,98.452,5.103,98.963,4.499,97.475,4.194,98.859,4.307,3.507,0.8139999999999996,3.679,0.5849999999999995,0.9810000000000004,0.419,1.5959999999999996,0.9919999999999995,0.6869999999999998,0.8000000000000003,67.72853185595486,79.1782086795932,38.888888888889106,50.27777777777845,86.89458689458704,83.28584995251643,43.05882352941034,46.039215686272854,67.2099712368172,76.2543943752,20.267260579063333,26.726057906458877,84.74576271186666,94.91525423728888,47.20496894409813,66.51138716356108,30.050323508267063,37.550922597651336
1094,1094,2023-05-16,97.058,4.425,94.636,7.503,97.26,4.167,99.016,4.501,97.557,3.99,98.316,5.216,98.91,4.536,97.29,4.273,98.638,4.417,3.541,0.8839999999999999,3.962,0.6259999999999999,0.9600000000000004,0.4490000000000003,1.6750000000000005,0.9949999999999996,0.7319999999999998,0.8759999999999999,42.10526315789536,60.618651892890064,1.1111111111124707,28.5185185185192,67.09401709401779,80.53181386514734,2.8235294117648317,29.176470588234377,48.60977948226289,61.68104825822971,8.46325167037792,15.73867854491389,82.8389830508496,89.19491525423875,12.888198757763902,39.38923395445094,0.0,18.332135154564885
1095,1095,2023-05-17,96.968,4.482,94.982,7.319,97.14,4.232,98.81,4.726,97.422,4.035,98.327,5.21,98.835,4.589,97.191,4.316,98.463,4.504,3.572,0.91,3.747,0.6600000000000001,1.154,0.4630000000000001,1.638,1.0170000000000003,0.7439999999999998,0.9319999999999996,28.393351800554008,46.07571560480142,4.166666666666831,14.722222222222797,50.0,67.99620132953498,0.0,15.2941176470584,35.66634707574282,50.49536593160758,0.0,9.576837416480428,39.194915254238246,68.92655367231818,0.0,20.03105590062069,22.236503856041402,17.42894245476952
1096,1096,2023-05-18,96.865,4.551,94.552,7.563,96.96,4.334,98.588,4.98,97.152,4.126,98.12,5.387,98.699,4.687,97.062,4.374,98.341,4.568,3.651,0.9000000000000004,3.912,0.6829999999999998,1.3290000000000006,0.4750000000000005,1.7359999999999998,1.0360000000000005,0.7229999999999999,0.9169999999999998,10.526315789472855,27.008310249307417,0.0,1.7592592592597625,24.35897435897332,47.15099715099708,0.0,0.9411764705882867,9.77948226270405,31.351869606903204,0.0,2.821083890125983,0.0,40.67796610169595,0.0,4.296066252587981,0.0,7.4121679520138315
1097,1097,2023-05-19,96.831,4.575,94.766,7.45,96.962,4.335,98.665,4.899,97.109,4.141,98.177,5.344,98.735,4.664,97.027,4.39,98.256,4.611,3.682,0.8930000000000002,3.768,0.653,1.217,0.4590000000000001,1.6620000000000004,0.9819999999999998,0.7079999999999997,0.9289999999999998,0.0,12.973222530008963,10.326086956522271,4.830917874396363,0.3766478342767472,24.911874064416725,0.0,0.0,5.019305019304288,16.821711452583667,5.787781350482535,1.9292604501608546,15.127701375248003,18.107538876495415,0.0,0.0,20.361560418649013,14.19935475823017
1098,1098,2023-05-22,96.737,4.634,95.101,7.272,96.851,4.396,98.65,4.92,97.033,4.167,98.111,5.4,98.709,4.683,96.97,4.416,98.137,4.672,3.719,0.9150000000000004,3.5530000000000004,0.677,1.201,0.4479999999999999,1.6810000000000005,0.964,0.6970000000000005,0.9529999999999998,0.0,3.5087719298242948,0.0,3.442028985507419,0.0,8.24520739775006,0.0,0.0,0.0,4.932929094002727,1.607717041801466,2.465166130761343,12.180746561888366,9.102815979045458,0.0,0.0,52.235965746907596,24.1991753885189
1099,1099,2023-05-23,96.769,4.618,94.922,7.372,96.899,4.373,98.577,5.005,97.078,4.153,98.093,5.419,98.707,4.686,96.986,4.411,98.189,4.647,3.698,0.9200000000000004,3.674,0.6750000000000003,1.307,0.4549999999999996,1.7209999999999996,0.988,0.7129999999999996,0.9490000000000004,2.1709633649939564,0.723654454997995,0.0,3.442028985507419,7.500000000000277,2.6255492780923793,5.023547880692412,1.6745159602308135,4.591836734694033,3.2037139179993885,1.4184397163112528,2.9379793695317606,0.0,9.102815979045458,4.896421845573692,1.632140615191245,35.2045670789719,35.93403108150954
1100,1100,2023-05-24,96.629,4.706,94.54,7.584,96.727,4.467,98.537,5.054,96.863,4.226,97.968,5.525,98.504,4.829,96.778,4.501,97.962,4.762,3.744,0.9620000000000002,3.8399999999999994,0.7229999999999994,1.31,0.4819999999999997,1.781,1.0849999999999995,0.7570000000000001,1.0179999999999991,0.0,0.723654454997995,0.0,0.0,0.0,2.50000000000013,0.0,1.6745159602308135,0.0,1.530612244897959,0.0,1.0087189193709156,0.0,4.060248853962789,0.0,1.632140615191245,0.0,29.146844275293194
1101,1101,2023-05-25,96.328,4.902,94.651,7.538,96.496,4.601,98.51,5.102,96.634,4.306,97.847,5.64,98.337,4.953,96.463,4.643,97.717,4.892,3.823,1.0790000000000002,3.715,0.778,1.2790000000000004,0.4830000000000001,1.8169999999999995,1.1300000000000003,0.8199999999999998,1.0690000000000004,0.0,0.723654454997995,0.0,0.0,0.0,2.50000000000013,0.0,1.6745159602308135,0.0,1.530612244897959,0.0,0.4728132387704271,0.0,0.0,0.0,1.632140615191245,10.442144873000116,15.21557065065737
1102,1102,2023-05-26,96.309,4.916,94.466,7.644,96.463,4.622,98.609,4.996,96.525,4.343,97.845,5.645,98.32,4.967,96.446,4.651,97.73,4.887,3.81,1.1060000000000003,3.834,0.8119999999999998,1.1860000000000004,0.5329999999999999,1.8349999999999995,1.1569999999999996,0.8409999999999997,1.0769999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.865417376489162,5.621805792163054,0.8771929824564937,0.29239766081884544,0.0,3.480714957666736
1103,1103,2023-05-30,96.552,4.768,94.961,7.372,96.693,4.498,98.259,5.391,96.906,4.215,97.92,5.582,98.476,4.858,96.692,4.545,98.075,4.712,3.694,1.0739999999999998,3.678,0.8040000000000003,1.697,0.5209999999999999,1.888,1.1639999999999997,0.851,1.0179999999999998,19.743178170144144,6.581059390048058,10.62322946175673,3.541076487252239,24.442082890542334,8.14736096351415,25.207468879669044,8.402489626556358,25.60483870967744,8.534946236559096,21.13821138211423,7.046070460704752,0.0,5.621805792163054,24.156545209177075,8.344579397211204,43.53562005277083,17.992588308590346
1104,1104,2023-05-31,96.511,4.796,94.6,7.574,96.769,4.459,98.392,5.245,96.965,4.196,98.03,5.494,98.529,4.823,96.725,4.533,98.149,4.675,3.646,1.1500000000000004,3.928,0.8129999999999997,1.5990000000000002,0.5499999999999998,1.848,1.1770000000000005,0.8870000000000005,1.029,22.39165329052949,14.044943820224555,26.20396600566593,12.275731822474215,32.518597236983084,18.986893375841845,20.954356846472873,15.387275242047314,29.569892473118138,18.39157706093181,28.31978319783188,16.48599819331538,15.871121718376676,10.912179698288613,29.896193771626294,18.309977321086635,11.78540017590152,18.44034007622415
1105,1105,2023-06-01,96.837,4.605,94.992,7.368,96.898,4.396,98.387,5.266,97.213,4.115,98.092,5.452,98.611,4.771,96.864,4.477,98.262,4.622,3.601,1.0040000000000004,3.767,0.7949999999999999,1.665,0.5140000000000002,1.851,1.17,0.8760000000000003,1.021,39.43396226415146,27.189597908275044,39.144215530903296,25.32380366610865,46.22741764080777,34.39603258944444,57.39130434782661,34.51771002465619,55.17241379310251,36.782381658632644,45.25660964230338,31.57153474074984,15.27446300716003,10.381861575178903,44.966996699669984,33.0065785601578,69.85391766268398,41.72497929711881
1106,1106,2023-06-02,96.673,4.709,95.497,7.094,96.583,4.569,98.347,5.318,96.888,4.225,97.975,5.554,98.467,4.874,96.562,4.609,98.002,4.755,3.698,1.0109999999999997,3.3960000000000004,0.871,1.6199999999999997,0.5269999999999997,1.8560000000000003,1.1759999999999995,0.911,1.057,11.27308066083577,24.36623207183892,21.416803953870776,28.92166183014666,12.82051282051321,30.52217589943473,39.56521739130475,39.30362619520142,29.608482871125595,38.116929712448695,22.861586314153254,32.14599305142952,11.488250652740632,14.21127845942578,24.956217162871944,33.27313587805609,100.0,60.54643927952853
1107,1107,2023-06-05,96.621,4.744,94.952,7.397,96.658,4.53,98.347,5.323,96.995,4.19,97.931,5.595,98.558,4.812,96.642,4.576,98.016,4.749,3.689,1.0549999999999995,3.708,0.8410000000000002,1.6340000000000003,0.5010000000000003,1.9059999999999997,1.1230000000000002,0.8869999999999996,1.0599999999999996,23.222748815165406,24.64326391338422,17.842323651452,26.134447712075353,24.46675031367687,27.838226924999322,41.65554072096044,46.204020820030614,45.542635658914776,43.44117744104758,40.338983050849556,36.15239300243541,11.624834874503735,12.795849511468132,32.464712269273015,34.129308710604995,47.13870029097977,72.33087265122128
1108,1108,2023-06-06,96.598,4.762,95.045,7.35,96.582,4.575,98.387,5.282,96.936,4.211,97.898,5.627,98.558,4.813,96.607,4.593,97.942,4.789,3.677,1.0849999999999995,3.673,0.8980000000000001,1.605,0.5340000000000003,1.9499999999999995,1.1359999999999997,0.916,1.1119999999999997,21.610738255033606,18.702189243678273,10.995850622406088,16.75165940924295,17.577548005908213,18.288270380032802,43.85432473444595,41.69169428223706,45.819397993311625,40.32350550778395,46.21359223301233,36.47138719933839,23.230490018148757,15.44785851513104,30.160857908846623,29.193929113663874,56.15906886517986,67.76592305205324
1109,1109,2023-06-07,96.323,4.936,95.214,7.26,96.522,4.61,98.369,5.309,96.623,4.317,97.782,5.729,98.357,4.958,96.333,4.714,97.817,4.854,3.793,1.1429999999999998,3.4669999999999996,0.8170000000000002,1.516,0.524,1.936,1.165,0.9210000000000004,1.061,0.0,14.944495690066347,0.0,9.61272475795269,11.823647294591302,17.955981871392165,2.517985611510047,29.342617022305486,14.244186046511723,35.20207323291265,8.915662650603755,31.822745978155222,27.09359605911277,20.649640317255088,16.025641025640237,26.217070401253306,72.55092143549955,58.61623019721975
1110,1110,2023-06-08,96.574,4.79,94.88,7.455,96.6,4.574,98.38,5.313,96.785,4.265,97.837,5.694,98.41,4.926,96.467,4.66,97.908,4.811,3.718,1.072,3.737,0.8559999999999999,1.5949999999999998,0.5469999999999997,1.976,1.2080000000000002,0.9420000000000002,1.093,19.308357348703144,13.639698534578926,13.924050632912758,8.306633751772944,27.45490981963885,18.95203504004616,50.1893939393935,32.187234761783174,37.790697674417935,32.61809390474704,21.6867469879523,25.60533395718947,29.80295566502299,26.70901391409484,35.045871559633376,27.07745683137343,40.15518913676034,56.288393145813274
1111,1111,2023-06-09,96.316,4.954,94.483,7.681,96.48,4.643,98.382,5.317,96.519,4.356,97.797,5.733,98.276,5.024,96.286,4.741,97.787,4.875,3.743,1.211,3.938,0.8999999999999999,1.5740000000000005,0.613,1.99,1.281,0.9979999999999998,1.132,0.0,6.436119116234391,4.559270516717391,6.161107049876712,3.8990825688095967,14.392546561013289,1.3257575757585085,18.011045708887362,0.0,17.344961240309832,0.0,10.200803212852028,31.457800511509713,29.45145074521516,12.844036697249022,21.30518309417423,1.6488845780805066,38.11833171678016
1112,1112,2023-06-12,96.33,4.949,95.007,7.392,96.512,4.628,98.398,5.304,96.62,4.323,97.807,5.728,98.317,4.997,96.324,4.726,97.835,4.852,3.743,1.206,3.649000000000001,0.8850000000000002,1.5610000000000004,0.5800000000000005,1.985,1.254,0.983,1.1090000000000004,5.428571428570936,8.245642925758036,8.03858520900486,8.840635452878333,11.238532110093074,14.197508166180546,3.977272727272834,18.497474747474957,14.553314121037575,17.44800393181845,9.51276102088099,10.399836002944438,39.71428571428516,33.65834729693929,21.651376146788003,23.18042813455682,52.47332686712007,31.425800193987
1113,1113,2023-06-13,96.176,5.049,95.061,7.365,96.366,4.711,98.368,5.344,96.376,4.407,97.784,5.752,98.237,5.057,96.12,4.818,97.679,4.935,3.827,1.2220000000000004,3.5380000000000003,0.8840000000000003,1.5170000000000003,0.5800000000000001,1.925,1.2300000000000004,0.9909999999999995,1.1079999999999997,0.0,1.8095238095236548,0.6451612903256565,4.414339005349299,0.0,5.045871559634262,0.0,1.7676767676771237,0.0,4.851104707012473,0.0,3.170920340293673,31.142857142856123,34.104981122883665,0.0,11.498470948012356,57.71096023278465,37.277723892661776
1114,1114,2023-06-14,96.167,5.058,95.068,7.365,96.37,4.712,98.413,5.297,96.29,4.437,97.753,5.783,98.201,5.085,96.089,4.833,97.582,4.987,3.79,1.2679999999999998,3.575,0.9219999999999996,1.5069999999999997,0.6470000000000002,1.9930000000000003,1.295,1.043,1.197,0.0,1.8095238095236548,0.0,2.894582166443501,0.7518796992490442,3.99680393644741,0.0,1.3257575757576208,0.0,4.851104707012473,0.0,3.170920340293673,43.99999999999967,38.28571428571365,0.0,7.217125382262682,58.389912706110614,56.191399935338474
1115,1115,2023-06-15,96.235,5.031,95.383,7.203,96.589,4.601,98.475,5.246,96.633,4.324,97.812,5.749,98.293,5.027,96.219,4.783,97.706,4.928,3.72,1.3109999999999995,3.483,0.8809999999999998,1.5260000000000002,0.6039999999999996,2.0289999999999995,1.307,1.0630000000000002,1.2079999999999995,16.77419354838639,5.5913978494621395,17.404129793509657,6.016430361278434,41.917293233082795,14.223057644110652,10.149253731342936,3.3830845771143214,37.16143011917594,12.387143373058594,22.439024390246473,7.479674796748834,61.714285714285,45.61904761904693,18.235294117648262,6.078431372549435,88.94277400581923,68.34788231490485
1116,1116,2023-06-16,96.21,5.05,95.623,7.072,96.49,4.658,98.47,5.257,96.399,4.405,97.847,5.722,98.246,5.064,96.227,4.781,97.703,4.932,3.767,1.283,3.305,0.8910000000000005,1.4899999999999998,0.6380000000000003,1.9550000000000003,1.2970000000000002,1.0139999999999998,1.1650000000000005,17.80645161290377,11.526881720430064,27.728613569319904,15.044247787609848,23.308270676690988,21.992481203007646,6.417910447760007,5.52238805970099,11.80931744311984,16.323582520765207,10.975609756097688,11.138211382114731,97.68518518518722,67.7998236331573,17.794117647060016,12.009803921569441,100.0,82.44422890397664
1117,1117,2023-06-20,96.273,5.013,95.562,7.109,96.486,4.663,98.417,5.327,96.664,4.315,97.835,5.737,98.221,5.085,96.223,4.784,97.724,4.922,3.719,1.294,3.39,0.9440000000000004,1.608,0.5960000000000005,2.018,1.366,1.065,1.2029999999999998,17.29032258064508,17.29032258064509,24.188790560470196,23.107177974433245,22.55639097744461,29.260651629072836,15.820895522387204,10.796019900496725,40.520043336944774,29.830263633080133,4.878048780490172,12.76422764227812,54.68750000000573,71.3623236331593,20.882352941177746,18.970588235295356,94.64912280701692,94.53063227094542
1118,1118,2023-06-21,96.233,5.043,94.995,7.431,96.412,4.707,98.45,5.292,96.603,4.337,97.763,5.805,98.148,5.14,96.147,4.82,97.697,4.937,3.727,1.3160000000000005,3.704,0.98,1.565,0.6099999999999999,2.078,1.4129999999999998,1.0930000000000004,1.2100000000000004,7.483870967742775,14.193548387097218,2.949852507376152,18.28908554572208,8.646616541354659,18.170426065163458,9.850746268657065,10.696517412934767,33.91115926327111,28.746840014445187,0.0,5.284552845529296,80.46875000000668,77.61381172839988,16.91176470588352,18.529411764707106,44.912280701754405,79.85380116959048
1119,1119,2023-06-22,96.156,5.103,94.698,7.611,96.347,4.751,98.38,5.395,96.445,4.394,97.686,5.886,98.066,5.208,95.96,4.909,97.563,5.013,3.797,1.3059999999999996,3.814,0.9540000000000002,1.5979999999999994,0.597,2.089,1.411,1.1119999999999997,1.2159999999999995,0.0,8.258064516129293,0.0,9.046214355948779,0.0,10.40100250626646,0.0,8.5572139303481,21.98581560283508,32.1390060676836,0.0,1.6260162601634,25.781250000000956,53.645833333337784,0.0,12.598039215687104,18.85964912280606,52.80701754385916
1120,1120,2023-06-23,96.185,5.089,94.239,7.877,96.41,4.719,98.47,5.291,96.599,4.342,97.709,5.87,98.142,5.154,96.087,4.853,97.662,4.963,3.737,1.3520000000000003,4.14,0.9820000000000002,1.5540000000000005,0.6049999999999995,2.133,1.4169999999999998,1.1159999999999997,1.226,18.62170087976674,8.70185728250318,9.387755102039609,4.1125358698052485,20.25723472668841,9.634617089347726,6.236559139784309,5.362435136147134,43.82978723404231,33.24225403338278,15.447154471543238,5.149051490514422,96.09375000000355,67.4479166666704,21.854304635762276,12.922023113881947,0.0,21.257309941520184
1121,1121,2023-06-26,96.222,5.069,94.84,7.538,96.329,4.767,98.476,5.29,96.677,4.316,97.754,5.835,98.172,5.135,96.125,4.838,97.664,4.963,3.723,1.346,3.815,1.0440000000000005,1.5670000000000002,0.593,2.112,1.412,1.1150000000000002,1.2400000000000002,25.50231839258189,14.70800642411622,32.07547169811384,13.821075600051145,0.0,6.752411575562841,14.932126696830164,7.056228612204833,59.90712074303405,41.90757452663709,21.544715447153166,12.330623306232143,100.0,73.95833333333483,26.64907651715081,16.16779371763771,43.4248554913294,20.761501538045184
1122,1122,2023-06-27,96.105,5.148,94.349,7.823,96.202,4.842,98.497,5.27,96.475,4.387,97.7,5.887,98.104,5.188,96.023,4.886,97.527,5.037,3.772,1.376,4.051,1.0699999999999998,1.4979999999999998,0.6149999999999998,2.115,1.416,1.1140000000000003,1.265,12.426035502958928,18.850018258435863,8.695652173911125,16.719626324688182,0.0,6.752411575562841,0.0,7.056228612204833,37.37373737373569,47.03688178360397,11.046511627906208,16.012793848867545,100.0,98.69791666666784,0.0,16.16779371763771,7.947976878612674,17.124277456647388
1123,1123,2023-06-28,96.227,5.073,95.669,7.075,96.304,4.787,98.498,5.274,96.666,4.322,97.749,5.848,98.193,5.124,96.138,4.836,97.595,5.003,3.714,1.3590000000000004,3.361,1.073,1.56,0.6080000000000001,2.134,1.4099999999999997,1.1220000000000003,1.289,35.108481262329335,24.345611719290062,39.130434782604475,26.633852884876475,25.62814070351881,8.542713567839641,26.012793176972586,13.648306624600925,75.95959595959553,57.74681802545504,36.91860465116207,23.169943908740493,100.0,100.0,17.847769028870815,14.832281848673889,100.0,50.45761078998072
1124,1124,2023-06-29,96.017,5.22,94.896,7.526,96.152,4.882,98.502,5.288,96.251,4.468,97.64,5.959,98.132,5.177,95.825,4.983,97.319,5.155,3.842,1.3779999999999997,3.684,1.0399999999999996,1.4460000000000002,0.6259999999999999,2.1169999999999995,1.3349999999999995,1.1409999999999996,1.3130000000000002,0.0,15.844838921762763,0.0,15.942028985505194,0.0,8.542713567839641,0.0,8.670931058990872,0.0,37.777777777777025,26.29482071713346,24.753312332067253,100.0,100.0,0.0,5.949256342956953,45.94405594405593,51.297344274222894
1125,1125,2023-06-30,96.05,5.208,95.73,7.057,96.144,4.892,98.584,5.196,96.309,4.45,97.656,5.955,98.222,5.115,95.836,4.982,97.327,5.155,3.841,1.367,3.216,1.0510000000000002,1.3549999999999995,0.609,2.114,1.274,1.141,1.314,2.204408817634426,12.437630026654595,7.729468599036636,15.619967793880363,0.0,8.542713567839641,10.543130990415655,12.18530805579609,13.615023474176635,29.85820647792401,62.15139442230979,41.78827326353512,100.0,100.0,1.5503875968983922,6.46605220858975,100.0,81.981351981352
1126,1126,2023-07-03,96.044,5.216,94.371,7.84,96.152,4.891,98.534,5.265,96.171,4.499,97.708,5.912,98.246,5.099,95.789,5.005,97.328,5.156,3.858,1.358,3.982,1.033,1.4069999999999996,0.6409999999999996,2.054,1.241,1.1469999999999998,1.2979999999999996,0.0,0.7348029392114848,32.85024154589369,13.526570048310104,1.7977528089877952,0.5992509363293029,10.54687500000039,7.030001996805358,0.0,4.538341158058831,79.29515418501742,55.91378977482024,76.85185185185405,92.28395061728469,2.2222222222223005,1.2575366063735784,8.853118712273027,51.59905821877635
1127,1127,2023-07-05,96.014,5.239,95.453,7.221,95.835,5.076,98.617,5.166,96.033,4.548,97.683,5.94,98.201,5.135,95.768,5.016,97.299,5.174,3.934,1.3049999999999995,3.287,1.1419999999999997,1.2320000000000002,0.6139999999999999,2.006,1.2009999999999996,1.082,1.2400000000000002,0.0,0.7348029392114848,20.772946859907098,20.45088566827914,0.0,0.5992509363293029,0.0,7.030001996805358,0.0,4.538341158058831,59.4713656387615,66.97263808202958,100.0,92.28395061728469,0.0,1.2575366063735784,81.421864520456,63.424994410909704
1128,1128,2023-07-06,95.996,5.264,94.645,7.699,95.769,5.123,98.444,5.404,95.67,4.678,97.621,6.011,98.134,5.194,95.704,5.051,97.197,5.234,4.031,1.2330000000000003,3.668,1.0920000000000003,1.3730000000000002,0.6470000000000002,1.9800000000000004,1.1630000000000005,1.0200000000000005,1.2030000000000003,0.0,0.0,0.0,17.874396135266924,0.0,0.5992509363293029,0.0,3.51562500000014,0.0,0.0,29.955947136562415,56.240822320113786,27.004219409284698,67.95202375371292,0.0,0.740740740740781,27.230046948356257,39.168343393695125
1129,1129,2023-07-07,96.045,5.235,95.449,7.238,95.852,5.079,98.445,5.409,95.686,4.674,97.694,5.95,98.155,5.181,95.755,5.03,97.266,5.199,4.066,1.1690000000000005,3.1720000000000006,1.013,1.343,0.6080000000000005,1.8840000000000003,1.1150000000000002,0.9640000000000004,1.133,9.751434034417002,3.2504780114723437,32.30088495575566,17.691277271887582,11.511789181692041,3.8372630605640516,17.689530685922893,5.896510228640974,1.5888778550154186,0.5296259516717589,49.444444444445715,46.290585739923216,27.42616033755074,51.47679324894514,13.092979127135196,4.364326375711746,81.15358819584132,63.26849988821789
1130,1130,2023-07-10,96.14,5.178,95.468,7.231,96.038,4.975,98.425,5.44,96.156,4.511,97.793,5.863,98.256,5.107,95.954,4.942,97.49,5.08,4.0,1.178,3.231,0.9749999999999996,1.4400000000000004,0.5110000000000001,1.8630000000000004,1.1070000000000002,0.9420000000000002,1.08,48.16955684007657,19.306996958164532,80.3738317757067,37.558238910487454,37.51743375174222,16.34307431114479,51.98555956678879,23.225030084237236,48.26216484607764,16.61701423369764,100.0,59.800130527002715,18.9873417721519,24.472573839662445,55.59772296015021,22.896900695761815,82.42790073775986,63.60384529398584
1131,1131,2023-07-11,96.155,5.172,95.42,7.262,96.029,4.984,98.472,5.388,96.153,4.513,97.775,5.884,98.242,5.119,95.85,4.991,97.486,5.084,3.978,1.1939999999999995,3.2839999999999994,1.0059999999999998,1.4099999999999997,0.5349999999999997,1.906,1.1409999999999996,1.0129999999999997,1.1059999999999994,32.9571106094801,30.292700494657897,89.53488372093052,67.40320015079762,40.43545878693478,29.821560573456384,67.08860759493672,45.58789928254947,47.96425024826234,32.60509764978509,92.63157894737056,80.6920077972721,38.818565400841884,28.41068917018151,57.800000000000296,42.16356736242858,79.2085848423875,80.93002459199626
1132,1132,2023-07-12,96.391,5.02,95.263,7.356,96.301,4.83,98.453,5.418,96.711,4.319,97.863,5.808,98.403,4.999,96.184,4.841,97.737,4.951,3.861,1.1589999999999994,3.4949999999999997,0.969,1.557,0.4579999999999997,1.9469999999999996,1.1379999999999997,0.98,1.0899999999999994,100.0,60.3755558165189,100.0,89.96957183221241,82.99531981279311,53.649404117156735,100.0,73.02472238724185,100.0,65.40880503144662,100.0,97.54385964912353,30.80168776371508,29.535864978902953,100.0,71.13257432005018,68.67873910127439,76.77174156047396
1133,1133,2023-07-13,96.513,4.952,96.163,6.848,96.459,4.747,98.524,5.345,96.892,4.259,97.992,5.703,98.515,4.921,96.446,4.727,97.922,4.855,3.767,1.185,3.081,0.98,1.5779999999999998,0.4920000000000004,1.9360000000000004,1.1540000000000004,0.9600000000000004,1.0880000000000003,100.0,77.65237020316005,100.0,96.51162790697684,100.0,74.47692619990933,100.0,89.02953586497893,100.0,82.65475008275406,100.0,97.54385964912353,51.5625,40.394251054852326,100.0,85.93333333333345,100.0,82.62910798122066
1134,1134,2023-07-14,96.385,5.04,95.608,7.171,96.19,4.906,98.511,5.369,96.468,4.408,97.85,5.839,98.274,5.107,95.974,4.944,97.671,4.993,3.83,1.21,3.341,1.0759999999999996,1.5389999999999997,0.5780000000000003,2.0090000000000003,1.277,1.114,1.1630000000000005,36.38814016172623,78.79604672057542,61.725067385442976,87.24168912848099,61.01449275362227,81.33660418880517,75.2417794970991,91.74725983236637,65.30278232405938,88.43426077468642,41.36253041362558,80.45417680454187,44.7916666666642,42.38528481012643,65.37931034482861,88.45977011494288,69.40463065049643,79.3611232505903
1135,1135,2023-07-17,96.332,5.079,95.4,7.295,96.271,4.862,98.509,5.379,96.536,4.385,97.86,5.835,98.293,5.095,96.053,4.91,97.661,5.0,3.809,1.2699999999999996,3.486,1.053,1.5699999999999994,0.5759999999999996,2.026,1.2859999999999996,1.101,1.1909999999999998,47.03504043126707,61.141060197664444,64.4204851752017,75.38185085354822,72.75362318840536,77.92270531400925,64.9903288201145,80.0773694390712,70.86743044189883,78.72340425531935,45.98540145985561,62.44931062449374,43.75,46.70138888888806,64.00000000000031,76.459770114943,57.938257993385115,75.78096288129389
1136,1136,2023-07-18,96.324,5.089,95.923,6.995,96.257,4.874,98.6,5.266,96.51,4.395,97.928,5.776,98.33,5.069,96.002,4.935,97.632,5.017,3.789,1.3000000000000005,3.206,1.0849999999999995,1.477,0.6059999999999994,1.9869999999999997,1.2799999999999998,1.1459999999999997,1.2280000000000002,40.161725067385454,41.194968553459596,82.74932614555107,69.63162623539857,70.72463768115959,68.16425120772912,63.44294003868405,67.89168278529922,68.73977086743105,68.30332787779638,51.697127937335665,46.34835327027229,91.1458333333284,59.89583333333087,60.00000000000079,63.12643678160992,86.60714285714315,71.31667716700827
